weight_seed,n_rows,mean_objective,std_objective,coeff_json,component_json,rank,percentile
900082,12,66.804103,16.279271,"{""agv_remaining_ops"": -0.10821617997065976, ""agv_transport"": 1.2163924717210153, ""agv_wait"": 0.21245089576418594, ""machine_alt_gap"": 0.3554573018370089, ""machine_delay"": 0.5190115802544198, ""machine_pressure"": 0.5636990935061339, ""machine_proc"": 0.0, ""machine_queue"": 0.5860115205200421, ""machine_remaining_ops"": -0.27618062986840886, ""machine_remaining_work"": -0.047296341054058465, ""machine_transport"": 0.07568981283165722}","{""bottleneck"": 1.400305837384137, ""disturbance"": 0.889557023609491, ""job_urgency"": 0.551881269481438, ""safety"": 1.467055318720291, ""transport"": 1.1889796317032844}",1071,53.550000
901376,12,66.804213,14.696661,"{""agv_remaining_ops"": -0.1736087396273141, ""agv_transport"": 1.1254309331479608, ""agv_wait"": 0.14391814947235643, ""machine_alt_gap"": 0.41983443826112793, ""machine_delay"": 0.31608932602078604, ""machine_pressure"": 0.5596446685031609, ""machine_proc"": 0.0, ""machine_queue"": 0.6630686614227908, ""machine_remaining_ops"": -0.21748405611258861, ""machine_remaining_work"": -0.061719091125340145, ""machine_transport"": 0.09975542671297936}","{""bottleneck"": 0.6642836292172992, ""disturbance"": 0.6437818739648916, ""job_urgency"": 1.3493029300794004, ""safety"": 1.1181465649624716, ""transport"": 1.1003470171141831}",1072,53.600000
901079,12,66.806340,14.900921,"{""agv_remaining_ops"": -0.13412879655984686, ""agv_transport"": 1.3110892325175416, ""agv_wait"": 0.3227657718804036, ""machine_alt_gap"": 0.4803801862861759, ""machine_delay"": 0.3829657363063831, ""machine_pressure"": 0.31307935571064066, ""machine_proc"": 0.0, ""machine_queue"": 0.6178722506314065, ""machine_remaining_ops"": -0.22155769629726355, ""machine_remaining_work"": -0.08049402090802518, ""machine_transport"": 0.16469831888870487}","{""bottleneck"": 0.5742027476205053, ""disturbance"": 0.8817098983931684, ""job_urgency"": 1.4485397474884742, ""safety"": 0.7654218114840974, ""transport"": 0.7123606243239495}",1073,53.650000
900229,12,66.808140,14.101822,"{""agv_remaining_ops"": -0.1578397013648987, ""agv_transport"": 0.7317134297736905, ""agv_wait"": 0.17738326452987627, ""machine_alt_gap"": 0.23157134242376115, ""machine_delay"": 0.4977645882649057, ""machine_pressure"": 0.49915524987655185, ""machine_proc"": 0.0, ""machine_queue"": 0.6577361228244125, ""machine_remaining_ops"": -0.18120821796249773, ""machine_remaining_work"": -0.10428476121013, ""machine_transport"": 0.1503764442288508}","{""bottleneck"": 0.9127686225294297, ""disturbance"": 0.9973263817685895, ""job_urgency"": 0.6550817848382816, ""safety"": 0.7513068867469624, ""transport"": 1.2610381806565454}",1074,53.700000
900356,12,66.812228,15.554809,"{""agv_remaining_ops"": -0.21056064824409715, ""agv_transport"": 1.330983353148182, ""agv_wait"": 0.2829644564935816, ""machine_alt_gap"": 0.5176530754055161, ""machine_delay"": 0.4229995685074948, ""machine_pressure"": 0.5031366884862645, ""machine_proc"": 0.0, ""machine_queue"": 0.46656611456220604, ""machine_remaining_ops"": -0.19501279244217626, ""machine_remaining_work"": -0.048222966347737296, ""machine_transport"": 0.09118008975964087}","{""bottleneck"": 0.5020514814549395, ""disturbance"": 0.725583641041372, ""job_urgency"": 0.9986244749560774, ""safety"": 0.8354461503956432, ""transport"": 0.9229199034471111}",1075,53.750000
901431,12,66.812762,14.902491,"{""agv_remaining_ops"": -0.2029976064233576, ""agv_transport"": 1.3434489121156021, ""agv_wait"": 0.2067347475016629, ""machine_alt_gap"": 0.23474383821169503, ""machine_delay"": 0.18807783526556313, ""machine_pressure"": 0.4587675730507261, ""machine_proc"": 0.0, ""machine_queue"": 0.6094580454393919, ""machine_remaining_ops"": -0.124827586519095, ""machine_remaining_work"": -0.08660893469959721, ""machine_transport"": 0.08225952527602284}","{""bottleneck"": 1.2470277928408051, ""disturbance"": 0.9727740956275736, ""job_urgency"": 1.2479705606654403, ""safety"": 1.0252493779738887, ""transport"": 0.9612505555642726}",1076,53.800000
900299,12,66.815652,14.752054,"{""agv_remaining_ops"": -0.1584325303512448, ""agv_transport"": 1.0136856132078012, ""agv_wait"": 0.20558370099072348, ""machine_alt_gap"": 0.4664520824578204, ""machine_delay"": 0.4982436887195847, ""machine_pressure"": 0.4446198047881897, ""machine_proc"": 0.0, ""machine_queue"": 0.2773127300733071, ""machine_remaining_ops"": -0.11739272017660865, ""machine_remaining_work"": -0.08810139952368799, ""machine_transport"": 0.1617116726836388}","{""bottleneck"": 0.8760648288395566, ""disturbance"": 1.2952183151537735, ""job_urgency"": 1.1919240961443414, ""safety"": 1.055985530672828, ""transport"": 0.5763558133291464}",1077,53.850000
901016,12,66.816024,13.399261,"{""agv_remaining_ops"": -0.08779351066962297, ""agv_transport"": 1.357108264811034, ""agv_wait"": 0.27522872425861344, ""machine_alt_gap"": 0.2908469724596542, ""machine_delay"": 0.4433346515799361, ""machine_pressure"": 0.6092220800195808, ""machine_proc"": 0.0, ""machine_queue"": 0.786415138055164, ""machine_remaining_ops"": -0.2307304457026833, ""machine_remaining_work"": -0.11356460095819255, ""machine_transport"": 0.14047240795757884}","{""bottleneck"": 0.84045014890703, ""disturbance"": 1.179838441356005, ""job_urgency"": 1.2230650676481472, ""safety"": 1.4885964278859758, ""transport"": 0.6423282623435237}",1078,53.900000
900603,12,66.817747,15.773881,"{""agv_remaining_ops"": -0.09988564065922972, ""agv_transport"": 1.1241839851820945, ""agv_wait"": 0.15752316564390484, ""machine_alt_gap"": 0.3657075828245281, ""machine_delay"": 0.22636236412709032, ""machine_pressure"": 0.7409255032500631, ""machine_proc"": 0.0, ""machine_queue"": 0.5799168197494899, ""machine_remaining_ops"": -0.2010208541809453, ""machine_remaining_work"": -0.048462169366710266, ""machine_transport"": 0.08952143582035242}","{""bottleneck"": 0.5898663500231377, ""disturbance"": 0.8612541636435725, ""job_urgency"": 0.7223519497413304, ""safety"": 0.9979382170736438, ""transport"": 1.30086038473434}",1079,53.950000
901567,12,66.818623,16.045205,"{""agv_remaining_ops"": -0.14949679837163518, ""agv_transport"": 0.6669445911571, ""agv_wait"": 0.19325305739765586, ""machine_alt_gap"": 0.2461390226707713, ""machine_delay"": 0.4679909041650981, ""machine_pressure"": 0.5985624681098201, ""machine_proc"": 0.0, ""machine_queue"": 0.7741832308358542, ""machine_remaining_ops"": -0.21850453085876623, ""machine_remaining_work"": -0.10980928318283763, ""machine_transport"": 0.08353657411288824}","{""bottleneck"": 1.3874486098474905, ""disturbance"": 1.1125655142632729, ""job_urgency"": 0.9158414507633476, ""safety"": 1.0526789775874583, ""transport"": 1.4644627378353712}",1080,54.000000
